"""администрирование сетей и серверов""","""59""","""2420192""","""1210096"""
"""администрирование сетей и серверов""","""234""","""2432989""","""810996"""
"""администрирование сетей и серверов""","""268""","""2433543""","""1216771"""
"""администрирование сетей и серверов""","""215""","""2434101""","""811367"""
"""администрирование сетей и серверов""","""259""","""243531""","""121765"""
"""администрирование сетей и серверов""","""178""","""2436215""","""812071"""
"""администрирование сетей и серверов""","""131""","""2436427""","""812142"""
"""администрирование сетей и серверов""","""94""","""2476255""","""825418"""
"""администрирование сетей и серверов""","""242""","""2499386""","""833128"""
"""администрирование сетей и серверов""","""128""","""2515350""","""838450"""
"""администрирование сетей и серверов""","""171""","""2534045""","""844681"""
"""администрирование сетей и серверов""","""241""","""2537825""","""845941"""
"""администрирование сетей и серверов""","""269""","""2567369""","""1283684"""
"""администрирование сетей и серверов""","""162""","""2570310""","""1285155"""
"""администрирование сетей и серверов""","""16""","""2575864""","""858621"""
"""администрирование сетей и серверов""","""239""","""2578234""","""1289117"""
"""администрирование сетей и серверов""","""166""","""2581952""","""1290976"""
"""администрирование сетей и серверов""","""363""","""2594278""","""1297139"""
"""администрирование сетей и серверов""","""106""","""2600682""","""866894"""
"""администрирование сетей и серверов""","""352""","""2609679""","""1304839"""
"""администрирование сетей и серверов""","""70""","""2617340""","""1308670"""
"""администрирование сетей и серверов""","""189""","""261830""","""87276"""
"""администрирование сетей и серверов""","""220""","""2618723""","""872907"""
"""администрирование сетей и серверов""","""291""","""2645983""","""1322991"""
"""администрирование сетей и серверов""","""295""","""2648924""","""882974"""
"""администрирование сетей и серверов""","""315""","""2678252""","""1339126"""
"""администрирование сетей и серверов""","""297""","""2704860""","""1352430"""
"""администрирование сетей и серверов""","""315""","""2712127""","""1356063"""
"""администрирование сетей и серверов""","""55""","""2718510""","""1359255"""
"""администрирование сетей и серверов""","""249""","""2721479""","""1360739"""
"""администрирование сетей и серверов""","""252""","""272573""","""90857"""
"""администрирование сетей и серверов""","""253""","""2727787""","""1363893"""
"""администрирование сетей и серверов""","""48""","""2738386""","""1369193"""
"""администрирование сетей и серверов""","""104""","""2747127""","""1373563"""
"""администрирование сетей и серверов""","""68""","""2754266""","""1377133"""
"""администрирование сетей и серверов""","""133""","""277330""","""92443"""
"""администрирование сетей и серверов""","""258""","""2789170""","""1394585"""
"""администрирование сетей и серверов""","""49""","""280000""","""93333"""
"""администрирование сетей и серверов""","""350""","""2802863""","""934287"""
"""администрирование сетей и серверов""","""88""","""2816485""","""1408242"""
"""администрирование сетей и серверов""","""83""","""2824982""","""1412491"""
"""администрирование сетей и серверов""","""129""","""2832851""","""1416425"""
"""администрирование сетей и серверов""","""66""","""2834901""","""944967"""
"""администрирование сетей и серверов""","""165""","""2837147""","""1418573"""
"""администрирование сетей и серверов""","""92""","""2848625""","""1424312"""
"""администрирование сетей и серверов""","""182""","""2855106""","""1427553"""
"""администрирование сетей и серверов""","""15""","""2877198""","""1438599"""
"""администрирование сетей и серверов""","""165""","""2911238""","""1455619"""
"""администрирование сетей и серверов""","""24""","""2916301""","""972100"""
"""администрирование сетей и серверов""","""43""","""2920931""","""1460465"""
"""администрирование сетей и серверов""","""127""","""2923027""","""974342"""
"""администрирование сетей и серверов""","""123""","""2954667""","""984889"""
"""администрирование сетей и серверов""","""116""","""2968494""","""1484247"""
"""администрирование сетей и серверов""","""285""","""2978815""","""992938"""
"""администрирование сетей и серверов""","""101""","""2987585""","""1493792"""
"""администрирование сетей и серверов""","""219""","""3005931""","""1001977"""
"""администрирование сетей и серверов""","""294""","""3020311""","""1510155"""
"""администрирование сетей и серверов""","""74""","""302830""","""151415"""
"""администрирование сетей и серверов""","""131""","""3028597""","""1514298"""
"""администрирование сетей и серверов""","""219""","""3045549""","""1015183"""
"""администрирование сетей и серверов""","""183""","""305436""","""152718"""
"""администрирование сетей и серверов""","""329""","""3076664""","""1538332"""
"""администрирование сетей и серверов""","""329""","""3111739""","""1555869"""
"""администрирование сетей и серверов""","""322""","""3116339""","""1038779"""
"""администрирование сетей и серверов""","""93""","""3155043""","""1051681"""
"""администрирование сетей и серверов""","""362""","""3172707""","""1057569"""
"""администрирование сетей и серверов""","""332""","""3195891""","""1065297"""
"""администрирование сетей и серверов""","""354""","""3201056""","""1067018"""
"""администрирование сетей и серверов""","""187""","""320748""","""160374"""
"""администрирование сетей и серверов""","""130""","""3211091""","""1605545"""
"""администрирование сетей и серверов""","""219""","""3213828""","""1071276"""
"""администрирование сетей и серверов""","""97""","""3281808""","""1640904"""
"""администрирование сетей и серверов""","""184""","""328562""","""109520"""
"""администрирование сетей и серверов""","""275""","""3323882""","""1661941"""
"""администрирование сетей и серверов""","""352""","""3343419""","""1114473"""
"""администрирование сетей и серверов""","""109""","""3348138""","""1674069"""
"""администрирование сетей и серверов""","""213""","""3349896""","""1674948"""
"""администрирование сетей и серверов""","""291""","""3394649""","""1131549"""
"""администрирование сетей и серверов""","""190""","""3401703""","""1133901"""
"""администрирование сетей и серверов""","""300""","""3405192""","""1135064"""
"""администрирование сетей и серверов""","""14""","""3428858""","""1142952"""
"""администрирование сетей и серверов""","""122""","""3441914""","""1147304"""
"""администрирование сетей и серверов""","""160""","""3443760""","""1147920"""
"""администрирование сетей и серверов""","""124""","""3456413""","""1152137"""
"""администрирование сетей и серверов""","""16""","""3459536""","""1729768"""
"""администрирование сетей и серверов""","""52""","""3463301""","""1731650"""
"""администрирование сетей и серверов""","""305""","""3464669""","""1154889"""
"""администрирование сетей и серверов""","""307""","""3509884""","""1169961"""
"""администрирование сетей и серверов""","""133""","""351680""","""175840"""
"""администрирование сетей и серверов""","""199""","""3544344""","""1772172"""
"""администрирование сетей и серверов""","""312""","""354692""","""118230"""
"""администрирование сетей и серверов""","""264""","""3548027""","""1182675"""
"""администрирование сетей и серверов""","""166""","""3558950""","""1186316"""
"""администрирование сетей и серверов""","""234""","""3561272""","""1780636"""
"""администрирование сетей и серверов""","""176""","""3571656""","""1190552"""
"""администрирование сетей и серверов""","""36""","""3586993""","""1793496"""
"""администрирование сетей и серверов""","""357""","""3609031""","""1203010"""
"""администрирование сетей и серверов""","""165""","""3616993""","""1808496"""
"""администрирование сетей и серверов""","""329""","""3624680""","""1208226"""
"""администрирование сетей и серверов""","""34""","""3641779""","""1213926"""
"""администрирование сетей и серверов""","""317""","""3650425""","""1825212"""
"""администрирование сетей и серверов""","""208""","""3682775""","""1841387"""
"""администрирование сетей и серверов""","""269""","""368312""","""122770"""
"""администрирование сетей и серверов""","""193""","""3694403""","""1231467"""
"""администрирование сетей и серверов""","""104""","""3702465""","""1851232"""
"""администрирование сетей и серверов""","""261""","""3712148""","""1237382"""
"""администрирование сетей и серверов""","""24""","""3718063""","""1859031"""
"""администрирование сетей и серверов""","""18""","""3721902""","""1860951"""
"""администрирование сетей и серверов""","""316""","""3730270""","""1865135"""
"""администрирование сетей и серверов""","""289""","""3735536""","""1245178"""
"""администрирование сетей и серверов""","""43""","""3774223""","""1258074"""
"""администрирование сетей и серверов""","""289""","""378238""","""126079"""
"""администрирование сетей и серверов""","""216""","""3788197""","""1894098"""
"""администрирование сетей и серверов""","""236""","""3788682""","""1262894"""
"""администрирование сетей и серверов""","""22""","""3790603""","""1895301"""
"""администрирование сетей и серверов""","""216""","""380699""","""126899"""
"""администрирование сетей и серверов""","""145""","""382459""","""191229"""
"""администрирование сетей и серверов""","""268""","""3841187""","""1920593"""
"""администрирование сетей и серверов""","""33""","""3845910""","""1922955"""
"""администрирование сетей и серверов""","""321""","""3854743""","""1284914"""
"""администрирование сетей и серверов""","""30""","""3867014""","""1933507"""
"""администрирование сетей и серверов""","""169""","""3879469""","""1939734"""
"""администрирование сетей и серверов""","""256""","""389439""","""194719"""
"""администрирование сетей и серверов""","""59""","""3901616""","""1300538"""
"""администрирование сетей и серверов""","""271""","""3902752""","""1951376"""
"""администрирование сетей и серверов""","""309""","""3917596""","""1305865"""
"""администрирование сетей и серверов""","""154""","""391997""","""195998"""
"""администрирование сетей и серверов""","""353""","""3957289""","""1319096"""
"""администрирование сетей и серверов""","""181""","""3973733""","""1324577"""
"""администрирование сетей и серверов""","""263""","""397545""","""132515"""
"""администрирование сетей и серверов""","""40""","""3975723""","""1987861"""
"""администрирование сетей и серверов""","""90""","""3975825""","""1325275"""
"""администрирование сетей и серверов""","""117""","""3997549""","""1998774"""
"""администрирование сетей и серверов""","""171""","""4057393""","""1352464"""
"""администрирование сетей и серверов""","""71""","""4079960""","""2039980"""
"""администрирование сетей и серверов""","""44""","""4089687""","""2044843"""
"""администрирование сетей и серверов""","""96""","""4093981""","""2046990"""
"""администрирование сетей и серверов""","""215""","""4124074""","""2062037"""
"""администрирование сетей и серверов""","""93""","""4181132""","""1393710"""
"""администрирование сетей и серверов""","""88""","""4183049""","""2091524"""
"""администрирование сетей и серверов""","""75""","""419761""","""139920"""
"""администрирование сетей и серверов""","""187""","""4213997""","""1404665"""
"""администрирование сетей и серверов""","""292""","""4282724""","""2141362"""
"""администрирование сетей и серверов""","""101""","""4292407""","""1430802"""
"""администрирование сетей и серверов""","""191""","""431698""","""143899"""
"""администрирование сетей и серверов""","""334""","""4322076""","""1440692"""
"""администрирование сетей и серверов""","""235""","""4324415""","""2162207"""
"""администрирование сетей и серверов""","""262""","""432577""","""216288"""
"""администрирование сетей и серверов""","""199""","""4336105""","""1445368"""
"""администрирование сетей и серверов""","""205""","""4350692""","""1450230"""
"""администрирование сетей и серверов""","""191""","""435946""","""145315"""
"""администрирование сетей и серверов""","""123""","""4389313""","""2194656"""
"""администрирование сетей и серверов""","""329""","""4407353""","""2203676"""
"""администрирование сетей и серверов""","""219""","""4407821""","""1469273"""
"""администрирование сетей и серверов""","""324""","""4447070""","""1482356"""
"""администрирование сетей и серверов""","""249""","""4458901""","""2229450"""
"""администрирование сетей и серверов""","""310""","""4471960""","""2235980"""
"""администрирование сетей и серверов""","""228""","""4473172""","""1491057"""
"""администрирование сетей и серверов""","""174""","""4479908""","""2239954"""
"""администрирование сетей и серверов""","""167""","""4487737""","""2243868"""
"""администрирование сетей и серверов""","""186""","""4489237""","""2244618"""
"""администрирование сетей и серверов""","""75""","""4494042""","""1498014"""
"""администрирование сетей и серверов""","""294""","""4496698""","""1498899"""
"""администрирование сетей и серверов""","""151""","""4506771""","""2253385"""
"""администрирование сетей и серверов""","""307""","""4557391""","""1519130"""
"""администрирование сетей и серверов""","""48""","""4560024""","""2280012"""
"""администрирование сетей и серверов""","""190""","""458263""","""229131"""
"""администрирование сетей и серверов""","""272""","""463116""","""154372"""
"""администрирование сетей и серверов""","""360""","""4633596""","""1544532"""
"""администрирование сетей и серверов""","""65""","""4642516""","""2321258"""
"""администрирование сетей и серверов""","""229""","""4667522""","""2333761"""
"""администрирование сетей и серверов""","""71""","""4679857""","""1559952"""
"""администрирование сетей и серверов""","""230""","""4686602""","""2343301"""
"""администрирование сетей и серверов""","""244""","""4691109""","""2345554"""
"""администрирование сетей и серверов""","""345""","""4708995""","""2354497"""
"""администрирование сетей и серверов""","""133""","""4766210""","""1588736"""
"""администрирование сетей и серверов""","""213""","""4808002""","""2404001"""
"""администрирование сетей и серверов""","""361""","""4815528""","""2407764"""
"""администрирование сетей и серверов""","""259""","""4819629""","""2409814"""
"""администрирование сетей и серверов""","""77""","""4826230""","""2413115"""
"""администрирование сетей и серверов""","""229""","""483238""","""161079"""
"""администрирование сетей и серверов""","""15""","""4865189""","""1621729"""
"""администрирование сетей и серверов""","""202""","""4880984""","""1626994"""
"""администрирование сетей и серверов""","""318""","""4894322""","""1631440"""
"""администрирование сетей и серверов""","""24""","""4908777""","""1636259"""
"""администрирование сетей и серверов""","""16""","""4910644""","""1636881"""
"""администрирование сетей и серверов""","""61""","""4932123""","""1644041"""
"""администрирование сетей и серверов""","""141""","""4936754""","""1645584"""
"""администрирование сетей и серверов""","""135""","""4940928""","""1646976"""
"""администрирование сетей и серверов""","""261""","""4958076""","""2479038"""
"""администрирование сетей и серверов""","""341""","""4966250""","""2483125"""
"""администрирование сетей и серверов""","""191""","""4973395""","""2486697"""
"""администрирование сетей и серверов""","""64""","""5013459""","""2506729"""
"""администрирование сетей и серверов""","""189""","""501672""","""167224"""
"""администрирование сетей и серверов""","""285""","""5028455""","""2514227"""
"""администрирование сетей и серверов""","""351""","""5033736""","""2516868"""
"""администрирование сетей и серверов""","""140""","""5069995""","""1689998"""
"""администрирование сетей и серверов""","""21""","""5074515""","""1691505"""
"""администрирование сетей и серверов""","""203""","""5080541""","""2540270"""
"""администрирование сетей и серверов""","""42""","""5080990""","""1693663"""
"""администрирование сетей и серверов""","""268""","""5084398""","""2542199"""
"""администрирование сетей и серверов""","""81""","""5086841""","""2543420"""
"""администрирование сетей и серверов""","""44""","""5087396""","""1695798"""
"""администрирование сетей и серверов""","""88""","""5115953""","""1705317"""
"""администрирование сетей и серверов""","""133""","""5116926""","""2558463"""
"""администрирование сетей и серверов""","""289""","""5170003""","""2585001"""
"""администрирование сетей и серверов""","""18""","""5183103""","""1727701"""
"""администрирование сетей и серверов""","""46""","""5193054""","""2596527"""
"""администрирование сетей и серверов""","""246""","""5193211""","""2596605"""
"""администрирование сетей и серверов""","""233""","""5194979""","""2597489"""
"""администрирование сетей и серверов""","""116""","""5197719""","""2598859"""
"""администрирование сетей и серверов""","""89""","""5199909""","""1733303"""
"""администрирование сетей и серверов""","""45""","""5201974""","""1733991"""
"""администрирование сетей и серверов""","""228""","""5233282""","""1744427"""
"""администрирование сетей и серверов""","""86""","""5240907""","""1746969"""
"""администрирование сетей и серверов""","""195""","""5240960""","""2620480"""
"""администрирование сетей и серверов""","""20""","""5246527""","""2623263"""
"""администрирование сетей и серверов""","""159""","""5246983""","""2623491"""
"""администрирование сетей и серверов""","""349""","""5265554""","""1755184"""
"""администрирование сетей и серверов""","""225""","""527303""","""263651"""
"""администрирование сетей и серверов""","""158""","""5281708""","""1760569"""
"""администрирование сетей и серверов""","""270""","""528590""","""176196"""
"""администрирование сетей и серверов""","""213""","""5293461""","""1764487"""
"""администрирование сетей и серверов""","""349""","""534545""","""267272"""
"""администрирование сетей и серверов""","""182""","""5347966""","""1782655"""
"""администрирование сетей и серверов""","""162""","""5377646""","""1792548"""
"""администрирование сетей и серверов""","""104""","""539348""","""269674"""
"""администрирование сетей и серверов""","""121""","""5425159""","""2712579"""
"""администрирование сетей и серверов""","""209""","""5435956""","""2717978"""
"""администрирование сетей и серверов""","""29""","""5458759""","""2729379"""
"""администрирование сетей и серверов""","""201""","""5465436""","""2732718"""
"""администрирование сетей и серверов""","""24""","""5475849""","""1825283"""
"""администрирование сетей и серверов""","""213""","""5480048""","""2740024"""
"""администрирование сетей и серверов""","""145""","""5508342""","""1836114"""
"""администрирование сетей и серверов""","""292""","""5512737""","""1837579"""
"""администрирование сетей и серверов""","""39""","""5536979""","""2768489"""
"""администрирование сетей и серверов""","""121""","""5545980""","""2772990"""
"""администрирование сетей и серверов""","""195""","""5560601""","""2780300"""
"""администрирование сетей и серверов""","""356""","""5568078""","""1856026"""
"""администрирование сетей и серверов""","""336""","""5578190""","""2789095"""
"""администрирование сетей и серверов""","""240""","""5578430""","""1859476"""
"""администрирование сетей и серверов""","""145""","""5596802""","""2798401"""
"""администрирование сетей и серверов""","""342""","""5600327""","""2800163"""
"""администрирование сетей и серверов""","""105""","""5608864""","""1869621"""
"""администрирование сетей и серверов""","""203""","""5611113""","""1870371"""
"""администрирование сетей и серверов""","""360""","""561779""","""187259"""
"""администрирование сетей и серверов""","""123""","""5624885""","""1874961"""
"""администрирование сетей и серверов""","""52""","""5628847""","""1876282"""
"""администрирование сетей и серверов""","""300""","""5633239""","""1877746"""
"""администрирование сетей и серверов""","""63""","""5635655""","""2817827"""
"""администрирование сетей и серверов""","""237""","""5644928""","""1881642"""
"""администрирование сетей и серверов""","""86""","""5658205""","""1886068"""
"""администрирование сетей и серверов""","""287""","""5669748""","""1889916"""
"""администрирование сетей и серверов""","""284""","""5672767""","""2836383"""
"""администрирование сетей и серверов""","""326""","""5674335""","""2837167"""
"""администрирование сетей и серверов""","""318""","""5701207""","""1900402"""
"""администрирование сетей и серверов""","""42""","""5718336""","""1906112"""
"""администрирование сетей и серверов""","""302""","""5724864""","""2862432"""
"""администрирование сетей и серверов""","""74""","""5728034""","""1909344"""
"""администрирование сетей и серверов""","""117""","""5785793""","""1928597"""
"""администрирование сетей и серверов""","""88""","""5787279""","""1929093"""
"""администрирование сетей и серверов""","""88""","""5798878""","""1932959"""
"""администрирование сетей и серверов""","""219""","""5799666""","""2899833"""
"""администрирование сетей и серверов""","""330""","""5813044""","""1937681"""
"""администрирование сетей и серверов""","""274""","""5819027""","""2909513"""
"""администрирование сетей и серверов""","""92""","""5826908""","""2913454"""
"""администрирование сетей и серверов""","""322""","""5828746""","""1942915"""
"""администрирование сетей и серверов""","""47""","""5841969""","""1947323"""
"""администрирование сетей и серверов""","""80""","""5844016""","""2922008"""
"""администрирование сетей и серверов""","""346""","""5867707""","""2933853"""
"""администрирование сетей и серверов""","""135""","""5891059""","""2945529"""
"""администрирование сетей и серверов""","""158""","""5895889""","""2947944"""
"""администрирование сетей и серверов""","""34""","""5897298""","""1965766"""
"""администрирование сетей и серверов""","""114""","""5902556""","""1967518"""
"""администрирование сетей и серверов""","""32""","""5913852""","""1971284"""
"""администрирование сетей и серверов""","""263""","""5940421""","""1980140"""
"""администрирование сетей и серверов""","""350""","""5944620""","""1981540"""
"""администрирование сетей и серверов""","""321""","""5946830""","""2973415"""
"""администрирование сетей и серверов""","""228""","""5962524""","""2981262"""
"""администрирование сетей и серверов""","""167""","""5963931""","""1987977"""
"""администрирование сетей и серверов""","""103""","""597443""","""199147"""
"""администрирование сетей и серверов""","""217""","""5976262""","""2988131"""
"""администрирование сетей и серверов""","""305""","""5981188""","""1993729"""
"""администрирование сетей и серверов""","""271""","""5994275""","""2997137"""
"""администрирование сетей и серверов""","""63""","""603935""","""201311"""
"""администрирование сетей и серверов""","""229""","""6043755""","""3021877"""
"""администрирование сетей и серверов""","""317""","""6049713""","""3024856"""
"""администрирование сетей и серверов""","""291""","""6076434""","""2025478"""
"""администрирование сетей и серверов""","""294""","""6089313""","""3044656"""
"""администрирование сетей и серверов""","""161""","""6091443""","""3045721"""
"""администрирование сетей и серверов""","""278""","""6095837""","""3047918"""
"""администрирование сетей и серверов""","""362""","""6112908""","""3056454"""
"""администрирование сетей и серверов""","""111""","""6121594""","""2040531"""
"""администрирование сетей и серверов""","""298""","""6126664""","""3063332"""
"""администрирование сетей и серверов""","""126""","""6139385""","""3069692"""
"""администрирование сетей и серверов""","""139""","""6140549""","""2046849"""
"""администрирование сетей и серверов""","""360""","""6141559""","""2047186"""
"""администрирование сетей и серверов""","""133""","""6142652""","""3071326"""
"""администрирование сетей и серверов""","""230""","""616887""","""205629"""
"""администрирование сетей и серверов""","""173""","""6175209""","""3087604"""
"""администрирование сетей и серверов""","""101""","""6210725""","""3105362"""
