"""веб-разработка""","""190""","""2804326""","""934775"""
"""веб-разработка""","""353""","""2886309""","""1443154"""
"""веб-разработка""","""216""","""2917116""","""1458558"""
"""веб-разработка""","""88""","""3359441""","""1119813"""
"""веб-разработка""","""20""","""3431923""","""1143974"""
"""веб-разработка""","""76""","""3448693""","""1724346"""
"""веб-разработка""","""67""","""3537320""","""1179106"""
"""веб-разработка""","""120""","""4344281""","""2172140"""
"""веб-разработка""","""121""","""4431198""","""2215599"""
"""веб-разработка""","""327""","""4504094""","""1501364"""
"""веб-разработка""","""131""","""4569854""","""2284927"""
"""веб-разработка""","""192""","""4599029""","""2299514"""
"""веб-разработка""","""342""","""4650162""","""2325081"""
"""веб-разработка""","""84""","""4953308""","""2476654"""
"""веб-разработка""","""106""","""5038235""","""2519117"""
"""веб-разработка""","""330""","""5336365""","""1778788"""
"""веб-разработка""","""66""","""5476907""","""2738453"""
"""веб-разработка""","""278""","""5583806""","""1861268"""
"""веб-разработка""","""265""","""5589727""","""2794863"""
"""веб-разработка""","""130""","""5790616""","""2895308"""
"""веб-разработка""","""122""","""6333375""","""2111125"""
"""веб-разработка""","""179""","""6595925""","""3297962"""
"""веб-разработка""","""306""","""6613420""","""3306710"""
"""веб-разработка""","""135""","""6684518""","""2228172"""
"""веб-разработка""","""237""","""6916645""","""2305548"""
"""веб-разработка""","""320""","""6965537""","""2321845"""
"""веб-разработка""","""317""","""7093270""","""2364423"""
"""веб-разработка""","""351""","""748831""","""249610"""
"""веб-разработка""","""65""","""7917275""","""2639091"""
"""веб-разработка""","""329""","""8059494""","""4029747"""
"""веб-разработка""","""167""","""8404001""","""2801333"""
"""веб-разработка""","""310""","""8436816""","""2812272"""
"""веб-разработка""","""22""","""9070418""","""4535209"""
"""веб-разработка""","""187""","""9199604""","""4599802"""
"""веб-разработка""","""56""","""929709""","""309903"""
"""веб-разработка""","""255""","""9690729""","""4845364"""
"""веб-разработка""","""106""","""976756""","""488378"""
"""организацию антивирусной защиты""","""291""","""1250470""","""625235"""
"""организацию антивирусной защиты""","""231""","""1384866""","""692433"""
"""организацию антивирусной защиты""","""265""","""1446399""","""723199"""
"""организацию антивирусной защиты""","""261""","""1651770""","""825885"""
"""организацию антивирусной защиты""","""79""","""1882889""","""627629"""
"""организацию антивирусной защиты""","""82""","""2633166""","""877722"""
"""организацию антивирусной защиты""","""90""","""2937101""","""979033"""
"""организацию антивирусной защиты""","""111""","""3092794""","""1546397"""
"""организацию антивирусной защиты""","""235""","""3263436""","""1087812"""
"""организацию антивирусной защиты""","""14""","""3271167""","""1090389"""
"""организацию антивирусной защиты""","""183""","""3345895""","""1672947"""
"""организацию антивирусной защиты""","""30""","""3576550""","""1192183"""
"""организацию антивирусной защиты""","""361""","""3811995""","""1905997"""
"""организацию антивирусной защиты""","""326""","""3905952""","""1952976"""
"""организацию антивирусной защиты""","""69""","""3911707""","""1955853"""
"""организацию антивирусной защиты""","""198""","""4354185""","""1451395"""
"""организацию антивирусной защиты""","""108""","""4446429""","""2223214"""
"""организацию антивирусной защиты""","""45""","""4466300""","""1488766"""
"""организацию антивирусной защиты""","""164""","""4803527""","""1601175"""
"""организацию антивирусной защиты""","""78""","""5188082""","""2594041"""
"""организацию антивирусной защиты""","""333""","""5540698""","""1846899"""
"""организацию антивирусной защиты""","""78""","""5870704""","""1956901"""
"""организацию антивирусной защиты""","""219""","""594788""","""297394"""
"""организацию антивирусной защиты""","""112""","""6042861""","""2014287"""
"""организацию антивирусной защиты""","""299""","""6319958""","""3159979"""
"""организацию антивирусной защиты""","""93""","""6367883""","""3183941"""
"""организацию антивирусной защиты""","""323""","""6477646""","""2159215"""
"""организацию антивирусной защиты""","""195""","""6652360""","""3326180"""
"""организацию антивирусной защиты""","""294""","""6856911""","""2285637"""
"""организацию антивирусной защиты""","""38""","""6906407""","""3453203"""
"""организацию антивирусной защиты""","""39""","""7098108""","""2366036"""
"""организацию антивирусной защиты""","""212""","""724794""","""362397"""
"""организацию антивирусной защиты""","""249""","""7737155""","""2579051"""
"""организацию антивирусной защиты""","""139""","""7796173""","""3898086"""
"""организацию антивирусной защиты""","""263""","""7884316""","""3942158"""
"""организацию антивирусной защиты""","""244""","""8190436""","""4095218"""
"""организацию антивирусной защиты""","""270""","""8269589""","""2756529"""
"""организацию антивирусной защиты""","""275""","""8633435""","""4316717"""
"""организацию антивирусной защиты""","""259""","""9219423""","""3073141"""
"""организацию антивирусной защиты""","""176""","""9254916""","""4627458"""
"""организацию антивирусной защиты""","""272""","""9265159""","""4632579"""
"""организацию антивирусной защиты""","""264""","""9523668""","""3174556"""
"""организацию антивирусной защиты""","""98""","""9639037""","""4819518"""
"""организацию антивирусной защиты""","""346""","""9645524""","""3215174"""
"""организацию антивирусной защиты""","""19""","""990487""","""495243"""
"""организация резервного копирования""","""123""","""1073656""","""536828"""
"""организация резервного копирования""","""273""","""1086192""","""543096"""
"""организация резервного копирования""","""101""","""1114357""","""371452"""
"""организация резервного копирования""","""269""","""1675566""","""837783"""
"""организация резервного копирования""","""39""","""2159091""","""719697"""
"""организация резервного копирования""","""150""","""2215361""","""738453"""
"""организация резервного копирования""","""67""","""2216877""","""738959"""
"""организация резервного копирования""","""284""","""2349648""","""1174824"""
"""организация резервного копирования""","""155""","""2821529""","""940509"""
"""организация резервного копирования""","""197""","""3176905""","""1058968"""
"""организация резервного копирования""","""62""","""3370957""","""1685478"""
"""организация резервного копирования""","""322""","""3532350""","""1177450"""
"""организация резервного копирования""","""212""","""3694249""","""1847124"""
"""организация резервного копирования""","""314""","""3712882""","""1237627"""
"""организация резервного копирования""","""88""","""3738293""","""1246097"""
"""организация резервного копирования""","""312""","""3749033""","""1249677"""
"""организация резервного копирования""","""308""","""4190974""","""2095487"""
"""организация резервного копирования""","""151""","""4391339""","""1463779"""
"""организация резервного копирования""","""360""","""4604100""","""1534700"""
"""организация резервного копирования""","""291""","""4663221""","""1554407"""
"""организация резервного копирования""","""303""","""4915310""","""2457655"""
"""организация резервного копирования""","""219""","""5028220""","""1676073"""
"""организация резервного копирования""","""26""","""5192528""","""1730842"""
"""организация резервного копирования""","""147""","""5455405""","""2727702"""
"""организация резервного копирования""","""71""","""5728211""","""2864105"""
"""организация резервного копирования""","""226""","""5772854""","""1924284"""
"""организация резервного копирования""","""355""","""5829480""","""1943160"""
"""организация резервного копирования""","""105""","""5975009""","""2987504"""
"""организация резервного копирования""","""204""","""6218443""","""3109221"""
"""организация резервного копирования""","""349""","""7018076""","""3509038"""
"""организация резервного копирования""","""40""","""7057937""","""2352645"""
"""организация резервного копирования""","""28""","""7101800""","""2367266"""
"""организация резервного копирования""","""153""","""7175414""","""2391804"""
"""организация резервного копирования""","""327""","""7516117""","""2505372"""
"""организация резервного копирования""","""189""","""7748831""","""2582943"""
"""организация резервного копирования""","""292""","""7760367""","""2586789"""
"""организация резервного копирования""","""200""","""8418021""","""4209010"""
"""организация резервного копирования""","""316""","""8631284""","""2877094"""
"""организация резервного копирования""","""32""","""8708399""","""2902799"""
"""организация резервного копирования""","""341""","""8825052""","""4412526"""
"""организация резервного копирования""","""122""","""9380808""","""3126936"""
"""организация резервного копирования""","""105""","""9403844""","""3134614"""
"""организация резервного копирования""","""363""","""9854132""","""4927066"""
"""организация резервного копирования""","""160""","""9870671""","""3290223"""
"""организация резервного копирования""","""60""","""9895455""","""4947727"""
"""организация резервного копирования""","""251""","""9916921""","""3305640"""
"""организация резервного копирования""","""24""","""9978076""","""3326025"""
"""организация систем видеонаблюдения""","""200""","""1004777""","""502388"""
"""организация систем видеонаблюдения""","""221""","""1144977""","""572488"""
"""организация систем видеонаблюдения""","""232""","""1283834""","""641917"""
"""организация систем видеонаблюдения""","""102""","""1552587""","""517529"""
"""организация систем видеонаблюдения""","""64""","""2072489""","""1036244"""
"""организация систем видеонаблюдения""","""286""","""2208182""","""736060"""
"""организация систем видеонаблюдения""","""77""","""2374559""","""791519"""
"""организация систем видеонаблюдения""","""271""","""2515025""","""1257512"""
"""организация систем видеонаблюдения""","""89""","""2579733""","""859911"""
"""организация систем видеонаблюдения""","""334""","""303262""","""101087"""
"""организация систем видеонаблюдения""","""305""","""3080696""","""1540348"""
"""организация систем видеонаблюдения""","""270""","""3455893""","""1727946"""
"""организация систем видеонаблюдения""","""331""","""3959831""","""1979915"""
"""организация систем видеонаблюдения""","""292""","""4102519""","""1367506"""
"""организация систем видеонаблюдения""","""15""","""453301""","""151100"""
"""организация систем видеонаблюдения""","""291""","""4969380""","""1656460"""
"""организация систем видеонаблюдения""","""249""","""509404""","""169801"""
"""организация систем видеонаблюдения""","""267""","""5232066""","""2616033"""
"""организация систем видеонаблюдения""","""178""","""5344638""","""2672319"""
"""организация систем видеонаблюдения""","""44""","""543373""","""271686"""
"""организация систем видеонаблюдения""","""263""","""594489""","""297244"""
"""организация систем видеонаблюдения""","""279""","""5949866""","""1983288"""
"""организация систем видеонаблюдения""","""87""","""6237152""","""3118576"""
"""организация систем видеонаблюдения""","""176""","""6367067""","""2122355"""
"""организация систем видеонаблюдения""","""245""","""6383322""","""2127774"""
"""организация систем видеонаблюдения""","""42""","""6551202""","""3275601"""
"""организация систем видеонаблюдения""","""197""","""6555291""","""3277645"""
"""организация систем видеонаблюдения""","""73""","""7089818""","""3544909"""
"""организация систем видеонаблюдения""","""312""","""7184071""","""2394690"""
"""организация систем видеонаблюдения""","""270""","""7459448""","""3729724"""
"""организация систем видеонаблюдения""","""57""","""7594136""","""2531378"""
"""организация систем видеонаблюдения""","""325""","""7599999""","""3799999"""
"""организация систем видеонаблюдения""","""271""","""7691866""","""3845933"""
"""организация систем видеонаблюдения""","""127""","""7832742""","""3916371"""
"""организация систем видеонаблюдения""","""14""","""814650""","""271550"""
"""организация систем видеонаблюдения""","""73""","""8463486""","""2821162"""
"""организация систем видеонаблюдения""","""216""","""8507271""","""4253635"""
"""организация систем видеонаблюдения""","""347""","""8569846""","""4284923"""
"""организация систем видеонаблюдения""","""305""","""8660343""","""4330171"""
"""организация систем видеонаблюдения""","""139""","""8920975""","""2973658"""
"""организация систем видеонаблюдения""","""362""","""9286004""","""3095334"""
"""организация систем видеонаблюдения""","""263""","""9358604""","""4679302"""
"""организация систем видеонаблюдения""","""284""","""9452735""","""3150911"""
"""организация систем видеонаблюдения""","""185""","""9749447""","""3249815"""
"""организация систем видеонаблюдения""","""104""","""9787553""","""3262517"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""133""","""1000033""","""500016"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""79""","""124650""","""41550"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""139""","""1549451""","""516483"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""243""","""1557744""","""778872"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""186""","""1577417""","""788708"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""134""","""1725382""","""862691"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""75""","""2004159""","""668053"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""207""","""2046563""","""682187"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""362""","""2158351""","""719450"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""186""","""2298727""","""766242"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""363""","""2419185""","""806395"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""281""","""2435786""","""1217893"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""355""","""2491503""","""830501"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""243""","""2583284""","""1291642"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""35""","""2656239""","""1328119"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""236""","""2746875""","""915625"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""175""","""3001888""","""1500944"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""143""","""3091210""","""1545605"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""43""","""3194149""","""1064716"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""271""","""343409""","""114469"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""227""","""3594780""","""1797390"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""344""","""388927""","""129642"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""102""","""3931809""","""1965904"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""254""","""428572""","""142857"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""20""","""4305426""","""2152713"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""326""","""449367""","""224683"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""346""","""4805674""","""1601891"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""127""","""4876708""","""2438354"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""252""","""4882288""","""2441144"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""356""","""5148508""","""2574254"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""318""","""5201916""","""1733972"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""273""","""5334525""","""1778175"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""58""","""5381312""","""2690656"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""72""","""5727970""","""2863985"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""206""","""5739812""","""1913270"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""220""","""6377744""","""3188872"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""79""","""6439113""","""3219556"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""17""","""6744949""","""3372474"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""258""","""6745175""","""2248391"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""234""","""6924376""","""3462188"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""125""","""6976349""","""3488174"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""163""","""7992441""","""2664147"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""203""","""8153508""","""2717836"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""124""","""8210062""","""4105031"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""336""","""8436412""","""4218206"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""104""","""8680836""","""4340418"""
"""построение и обслуживание структурированных кабельных систем (СКС)""","""279""","""923460""","""307820"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""222""","""1144067""","""572033"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""19""","""177008""","""59002"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""213""","""1921065""","""640355"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""27""","""2082466""","""694155"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""139""","""2294439""","""764813"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""197""","""2435868""","""811956"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""360""","""2462205""","""1231102"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""102""","""2693640""","""1346820"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""101""","""2726186""","""1363093"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""317""","""3226676""","""1613338"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""286""","""3280934""","""1093644"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""60""","""3375880""","""1687940"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""206""","""3400552""","""1133517"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""70""","""3587302""","""1195767"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""181""","""3954872""","""1318290"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""316""","""418531""","""209265"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""93""","""4289062""","""2144531"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""193""","""4343158""","""1447719"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""289""","""4392569""","""1464189"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""314""","""4525870""","""2262935"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""107""","""5078794""","""2539397"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""275""","""5106000""","""2553000"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""52""","""5335004""","""2667502"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""301""","""5361673""","""2680836"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""341""","""6272058""","""2090686"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""152""","""6619417""","""3309708"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""110""","""6683261""","""2227753"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""235""","""6968232""","""3484116"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""161""","""6976464""","""2325488"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""362""","""7319715""","""2439905"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""312""","""7663651""","""3831825"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""181""","""7682646""","""3841323"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""22""","""7735288""","""2578429"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""267""","""7793941""","""2597980"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""171""","""8055439""","""2685146"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""229""","""8206242""","""2735414"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""295""","""8732005""","""4366002"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""340""","""8842528""","""4421264"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""17""","""9347568""","""4673784"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""232""","""9484526""","""3161508"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""285""","""9564389""","""4782194"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""106""","""9691292""","""3230430"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""28""","""9758198""","""3252732"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""305""","""9846390""","""4923195"""
"""решения касающиеся сетевой безопасности и отражения угроз""","""114""","""9889765""","""3296588"""
"""создание виртуального офиса""","""356""","""1013008""","""337669"""
"""создание виртуального офиса""","""198""","""106136""","""53068"""
"""создание виртуального офиса""","""333""","""1708404""","""854202"""
"""создание виртуального офиса""","""269""","""1962987""","""981493"""
"""создание виртуального офиса""","""96""","""2096310""","""698770"""
"""создание виртуального офиса""","""279""","""2242326""","""1121163"""
"""создание виртуального офиса""","""343""","""2331809""","""1165904"""
"""создание виртуального офиса""","""154""","""2790455""","""930151"""
"""создание виртуального офиса""","""313""","""2953443""","""1476721"""
"""создание виртуального офиса""","""78""","""3018666""","""1509333"""
"""создание виртуального офиса""","""167""","""3045525""","""1015175"""
"""создание виртуального офиса""","""248""","""3199369""","""1066456"""
"""создание виртуального офиса""","""363""","""3290601""","""1645300"""
"""создание виртуального офиса""","""58""","""3448150""","""1149383"""
"""создание виртуального офиса""","""43""","""3812704""","""1906352"""
"""создание виртуального офиса""","""120""","""4050954""","""1350318"""
"""создание виртуального офиса""","""34""","""4110091""","""2055045"""
"""создание виртуального офиса""","""30""","""4151155""","""1383718"""
"""создание виртуального офиса""","""71""","""4187485""","""2093742"""
"""создание виртуального офиса""","""317""","""4266534""","""2133267"""
"""создание виртуального офиса""","""331""","""4446631""","""1482210"""
"""создание виртуального офиса""","""44""","""4449949""","""2224974"""
"""создание виртуального офиса""","""215""","""4670815""","""1556938"""
"""создание виртуального офиса""","""316""","""4896915""","""2448457"""
"""создание виртуального офиса""","""46""","""4946930""","""1648976"""
"""создание виртуального офиса""","""133""","""4980114""","""1660038"""
"""создание виртуального офиса""","""144""","""5864154""","""2932077"""
"""создание виртуального офиса""","""228""","""6178749""","""3089374"""
"""создание виртуального офиса""","""342""","""6588259""","""2196086"""
"""создание виртуального офиса""","""268""","""6774627""","""2258209"""
"""создание виртуального офиса""","""37""","""6824591""","""2274863"""
"""создание виртуального офиса""","""269""","""6902900""","""2300966"""
"""создание виртуального офиса""","""198""","""8095705""","""4047852"""
"""создание виртуального офиса""","""305""","""8097641""","""4048820"""
"""создание виртуального офиса""","""181""","""8186622""","""4093311"""
"""создание виртуального офиса""","""57""","""8406957""","""2802319"""
"""создание виртуального офиса""","""167""","""8674868""","""4337434"""
"""создание виртуального офиса""","""327""","""8675427""","""4337713"""
"""создание виртуального офиса""","""65""","""8816998""","""2938999"""
"""создание виртуального офиса""","""242""","""9089830""","""4544915"""
"""создание виртуального офиса""","""113""","""9140192""","""4570096"""
"""создание виртуального офиса""","""156""","""9240136""","""3080045"""
"""создание виртуального офиса""","""120""","""9269333""","""3089777"""
"""создание виртуального офиса""","""274""","""9719712""","""3239904"""
"""создание виртуального офиса""","""290""","""9720439""","""4860219"""
"""создание виртуального офиса""","""106""","""9723592""","""4861796"""
"""создание виртуального офиса""","""20""","""9901009""","""4950504"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""28""","""1056596""","""528298"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""152""","""1397635""","""465878"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""68""","""1418832""","""709416"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""191""","""1438406""","""479468"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""30""","""1515298""","""757649"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""49""","""1886962""","""628987"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""160""","""2515303""","""838434"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""337""","""2580352""","""860117"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""248""","""2778634""","""1389317"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""214""","""2932750""","""1466375"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""145""","""3174652""","""1587326"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""72""","""3282911""","""1094303"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""358""","""3321949""","""1107316"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""84""","""366832""","""122277"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""63""","""3799771""","""1266590"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""340""","""3997745""","""1332581"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""151""","""4103092""","""1367697"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""331""","""4488570""","""2244285"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""78""","""4638018""","""1546006"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""119""","""4808834""","""2404417"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""55""","""4865712""","""2432856"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""218""","""5067391""","""2533695"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""120""","""512546""","""256273"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""30""","""5266627""","""1755542"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""321""","""5505895""","""2752947"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""246""","""5546788""","""1848929"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""248""","""5739153""","""1913051"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""283""","""5772814""","""1924271"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""250""","""6206895""","""2068965"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""120""","""6326480""","""2108826"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""202""","""6553313""","""3276656"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""281""","""6554698""","""3277349"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""338""","""6767267""","""2255755"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""138""","""7148455""","""3574227"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""159""","""7300338""","""3650169"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""150""","""8234652""","""4117326"""
"""создание и обслуживание систем контроля доступа к портам и устройствам""","""175""","""8570960""","""2856986"""
